home_recent_ppg,away_recent_ppg,home_shots_avg,away_shots_avg,home_shots_target_avg,away_shots_target_avg,home_corners_avg,away_corners_avg,home_fouls_avg,away_fouls_avg,home_cards_avg,away_cards_avg,odds_home,odds_draw,odds_away,odds_variance_home,odds_variance_draw,odds_variance_away,target
3.0,1.5,10.5,11.5,4.5,4.0,3.5,2.0,9.0,12.0,3.0,1.5,0.6762880091512872,0.21227929176137625,0.11143269908733662,0.0012687499999999964,0.02445,0.2707687499999998,0
0.0,2.0,21.0,15.5,4.5,6.0,4.5,6.0,9.5,10.5,1.5,2.0,0.18970966705895492,0.2766656549288452,0.5336246780122,0.003674999999999983,0.0027687499999999986,0.0008500000000000016,2
2.3333333333333335,1.3333333333333333,13.666666666666666,9.333333333333334,4.666666666666667,3.0,5.333333333333333,3.3333333333333335,7.666666666666667,12.0,1.0,2.3333333333333335,0.7378300620439799,0.17564153131377833,0.08652840664224169,0.00012500000000000022,0.012049999999999993,0.5904187499999999,0
1.0,0.0,10.666666666666666,19.0,3.3333333333333335,5.0,2.3333333333333335,4.666666666666667,12.666666666666666,8.666666666666666,2.0,2.0,0.28430440461194495,0.29988882773084563,0.4158067676572093,0.0051687500000000206,0.003168749999999999,0.0015187499999999969,2
0.6666666666666666,2.3333333333333335,12.0,11.666666666666666,4.0,6.666666666666667,6.333333333333333,7.0,11.0,7.0,1.6666666666666667,0.3333333333333333,0.3282605579316547,0.278770437398623,0.3929690046697222,0.0007250000000000069,0.011168749999999998,0.0049250000000000006,1
2.3333333333333335,0.3333333333333333,13.666666666666666,12.0,5.0,3.0,6.333333333333333,5.0,10.0,11.0,2.6666666666666665,2.6666666666666665,0.8025912943160137,0.1340462350800905,0.0633624706038958,6.875000000000013e-05,0.1837999999999999,0.743075000000001,0
2.0,2.0,7.666666666666667,19.666666666666668,3.0,6.0,4.666666666666667,10.333333333333334,7.666666666666667,8.666666666666666,1.3333333333333333,1.0,0.16489751880713274,0.22864605091330137,0.606456430279566,0.033668750000000004,0.011018749999999994,0.00047500000000000087,2
0.0,0.0,9.666666666666666,9.666666666666666,2.3333333333333335,2.3333333333333335,4.666666666666667,4.333333333333333,8.333333333333334,6.333333333333333,2.0,1.0,0.6344175613243009,0.21407598739706407,0.15150645127863505,0.00016875000000000033,0.02516874999999997,0.04296875,0
0.6666666666666666,3.0,6.666666666666667,12.0,1.6666666666666667,5.666666666666667,2.6666666666666665,5.666666666666667,10.0,8.666666666666666,1.0,3.0,0.22037740764478964,0.2817647769076714,0.4978578154475391,0.007418749999999996,0.008668750000000024,0.000550000000000001,0
1.6666666666666667,2.0,10.333333333333334,13.666666666666666,2.6666666666666665,4.666666666666667,3.0,5.666666666666667,11.666666666666666,8.333333333333334,1.3333333333333333,2.0,0.3396646072374228,0.30192409532215364,0.3584112974404236,0.004450000000000013,0.0017687500000000012,0.0015687500000000053,2
0.6666666666666666,2.3333333333333335,13.0,23.333333333333332,3.0,8.0,5.666666666666667,10.333333333333334,8.0,11.0,2.3333333333333335,0.3333333333333333,0.21638696288256837,0.23972148176394886,0.5438915553534827,0.005818749999999992,0.015468750000000045,0.00016875000000000033,2
2.3333333333333335,0.3333333333333333,15.0,11.666666666666666,6.333333333333333,3.0,5.333333333333333,5.333333333333333,11.666666666666666,11.666666666666666,2.6666666666666665,2.0,0.5517305676541227,0.25832040109381116,0.18994903125206608,0.00035000000000000065,0.014825000000000007,0.045624999999999936,0
0.25,0.5,12.0,12.0,3.0,3.25,4.5,4.75,8.75,8.25,2.0,2.5,0.31879175016398786,0.2658444059741386,0.41536384386187347,0.0012499999999999911,0.004518749999999998,0.0015187499999999969,1
0.0,0.75,9.75,9.5,2.0,3.0,4.25,3.25,7.5,13.25,1.25,2.25,0.44167405626759687,0.2837460925279962,0.274579851204407,0.0006750000000000013,0.00570000000000001,0.0024187499999999995,2
2.25,0.75,21.0,11.75,6.5,3.75,9.75,6.0,9.25,10.75,1.25,2.0,0.8362508736866191,0.11305377954375874,0.05069534676962221,0.00019999999999999814,0.51116875,1.1540749999999995,1
1.0,2.5,11.5,14.75,3.75,6.25,5.25,5.0,11.75,9.5,2.75,2.25,0.3991943259979858,0.2863785382159464,0.31442713578606785,0.0006687499999999965,0.008674999999999985,0.004218749999999995,0
0.25,0.75,11.5,14.75,3.75,3.5,5.5,5.5,10.25,8.5,1.75,1.75,0.248814016693931,0.2737488501492999,0.477437133156769,0.0019187500000000064,0.008668750000000006,0.0015187500000000027,2
2.5,1.25,25.0,9.5,8.25,2.25,10.5,4.0,10.25,10.75,0.5,1.25,0.7905825128956592,0.14240488881336025,0.06701259829098057,0.00010000000000000018,0.049418750000000004,1.1268749999999998,0
0.75,1.25,17.75,9.5,5.0,2.25,5.5,2.5,9.75,11.0,2.25,1.75,0.507684419891654,0.2948097944081265,0.1975057857002193,0.0016999999999999943,0.0067187499999999825,0.027668750000000075,2
2.25,1.5,11.25,7.25,4.0,2.5,5.75,4.75,9.25,6.75,2.0,1.25,0.3507530243391026,0.2975259116962038,0.3517210639646936,0.005824999999999996,0.0004687499999999967,0.002168750000000002,0
2.0,2.5,12.0,15.5,5.75,5.5,6.25,6.5,8.25,9.75,0.75,2.25,0.21242534754234194,0.24537851043032066,0.5421961420273375,0.021224999999999994,0.014999999999999982,0.0006750000000000013,2
2.25,2.5,9.5,13.25,4.5,4.5,4.75,5.0,10.25,8.5,2.75,1.0,0.19547180521085492,0.2506442662756083,0.5538839285135367,0.029075000000000073,0.01491874999999995,0.0003687500000000007,2
1.6,2.6,9.4,25.0,2.4,8.6,2.4,10.4,10.2,11.6,2.0,1.0,0.1352093959820781,0.21674964500704513,0.6480409590108769,0.0699187500000001,0.01551874999999997,0.0002187500000000004,1
1.2,0.2,8.6,12.8,2.6,3.6,5.6,6.0,7.4,10.0,1.2,1.8,0.6047607201016718,0.23865166628152276,0.15658761361680545,0.00016875000000000033,0.004518749999999998,0.02566875000000001,1
0.6,1.6,14.0,12.2,4.4,5.4,4.8,5.4,8.8,7.6,2.4,0.6,0.31482675864593757,0.2655191720527415,0.419654069301321,0.005418749999999996,0.006668749999999998,0.00041874999999999714,2
1.2,0.4,10.0,13.0,4.0,3.8,4.2,4.4,13.4,8.8,2.0,2.0,0.4268342605579454,0.28604599660427754,0.2871197428377771,0.0005499999999999944,0.004918749999999999,0.006950000000000019,1
2.6,1.4,15.8,12.2,6.4,3.6,7.4,5.2,9.4,10.8,1.8,2.4,0.6890320689045495,0.19006600310239805,0.12090192799305247,0.0003687499999999976,0.03395,0.05816875000000008,2
2.6,2.0,14.6,20.4,5.6,5.4,6.2,9.4,9.8,8.4,1.0,1.0,0.35747632889300524,0.29481445502527376,0.3477092160817209,0.0027000000000000045,0.0017187499999999879,0.002824999999999995,2
2.0,0.0,14.0,10.2,5.2,2.6,4.8,4.2,9.6,8.0,2.0,1.2,0.5916714026623435,0.25129502046014063,0.15703357687751598,0.0004249999999999969,0.015518749999999994,0.07292499999999999,0
0.8,0.6,11.4,16.4,3.4,4.0,5.8,5.2,11.0,9.8,2.0,2.6,0.3611119260340809,0.2971387176923789,0.3417493562735403,0.0010687500000000016,0.0009187499999999957,0.003268750000000006,2
1.2,1.8,14.4,9.2,3.4,4.0,5.0,4.8,8.4,9.0,1.6,2.2,0.4254924105399413,0.29199822677511994,0.2825093626849388,0.003518750000000001,0.0006249999999999956,0.019674999999999995,0
1.0,2.4,10.2,11.4,2.2,4.2,4.2,5.4,10.8,9.0,1.2,2.0,0.3122662352907124,0.3043419533483629,0.38339181136092465,0.005268749999999996,0.007768750000000007,0.0015187499999999967,1
2.0,1.8,10.2,12.4,3.4,4.0,5.2,4.8,9.6,9.2,2.4,2.0,0.3150327568111258,0.299219347841783,0.3857478953470913,0.006268750000000003,0.0029687499999999983,0.0027687500000000025,1
2.0,2.0,18.2,13.4,5.6,4.8,7.4,4.8,9.0,9.4,2.0,2.0,0.6445833306725806,0.2228792507806649,0.1325374185467546,0.000568750000000001,0.004418749999999998,0.12104999999999996,1
0.4,0.0,11.8,9.4,3.6,2.4,5.4,4.4,9.6,9.0,2.2,1.6,0.5113036249281669,0.26952439143500273,0.2191719836368303,0.0004499999999999964,0.011768750000000005,0.012418749999999982,1
2.0,0.8,13.0,13.8,4.4,4.0,6.0,5.2,9.2,10.4,1.6,2.0,0.6954378717939593,0.19787121170461566,0.1066909165014249,0.0002999999999999972,0.023425000000000046,0.0697000000000001,0
0.6,0.8,15.0,10.4,4.8,3.4,5.0,4.8,9.0,13.6,2.6,2.2,0.5463673638258711,0.25098527001437465,0.20264736615975432,0.0010687500000000018,0.02867499999999998,0.005625000000000015,0
1.2,0.6,14.0,13.6,4.0,4.4,5.4,4.2,9.4,10.4,2.2,2.4,0.5753790579033499,0.23387962928222963,0.19074131281442058,0.001568749999999997,0.015300000000000034,0.031924999999999995,0
2.2,2.6,24.4,19.8,8.2,5.4,10.4,9.8,10.2,8.8,1.0,1.2,0.33347887758489775,0.270082539726002,0.39643858268910037,0.006025000000000025,0.0017187500000000017,0.0009000000000000016,1
1.6,1.2,14.6,10.2,5.0,2.6,5.6,2.4,8.2,9.4,1.0,2.2,0.5319632258116116,0.267469621929055,0.20056715225933333,0.0010187500000000019,0.018125000000000006,0.0009187500000000075,2
1.2,0.8,11.0,11.2,2.6,2.6,5.0,6.2,11.0,8.2,1.6,1.4,0.3067397779741457,0.2846015648316665,0.40865865719418776,0.005918750000000005,0.0038000000000000065,0.0020500000000000123,1
1.2,2.0,8.6,11.4,4.2,3.8,5.0,5.4,9.4,10.8,2.0,2.6,0.4494107182050772,0.275591188086938,0.2749980937079848,0.00041874999999999714,0.017518750000000013,0.009675000000000017,0
0.8,1.8,9.4,20.2,3.4,7.2,5.0,9.4,15.6,11.0,2.8,1.6,0.11100315168062971,0.17993589982881736,0.709060948490553,0.26716874999999984,0.04205000000000002,0.00011875000000000022,2
1.4,1.8,12.2,10.4,4.0,3.4,6.4,4.4,12.0,10.6,2.2,2.0,0.4303067980762072,0.2945078162759227,0.27518538564787004,0.005168749999999997,0.00704999999999999,0.0016687500000000031,2
1.0,2.0,12.0,17.8,3.4,6.0,6.8,8.0,8.8,9.0,1.6,1.6,0.2673181050512632,0.26787969770893394,0.46480219723980276,0.010518749999999999,0.00570000000000001,0.0021687499999999975,0
2.2,0.6,19.0,12.8,5.2,3.8,9.4,6.4,8.6,9.8,1.6,3.2,0.8517494330232477,0.10471562733106887,0.0435349396456834,0.00014999999999999806,0.27129999999999976,4.497968749999998,0
0.2,1.6,11.2,11.8,2.8,3.2,5.2,5.4,8.2,9.0,2.0,2.0,0.2626778074019475,0.2822430423190542,0.45507915027899826,0.005418749999999996,0.008050000000000002,0.0015187500000000084,1
0.6,1.0,13.4,15.6,3.8,4.8,4.2,4.6,10.6,9.8,2.4,2.2,0.402838690850746,0.2734577379237181,0.3237035712255359,0.0027687500000000025,0.0040750000000000074,0.0027687499999999986,0
1.6,2.0,10.0,12.6,3.2,5.2,2.6,5.8,10.2,10.6,2.6,1.8,0.1431766398875554,0.25025438890627727,0.6065689712061673,0.04176875000000001,0.018918749999999998,0.0012250000000000021,2
2.0,1.0,12.4,15.6,3.6,4.6,4.0,5.8,8.6,9.8,1.4,1.4,0.38160427759771043,0.28386598823526793,0.33452973416702175,0.0018249999999999898,0.011668749999999985,0.007918750000000002,2
0.6,1.2,13.4,10.4,4.6,4.6,4.2,5.2,7.8,10.2,2.0,1.6,0.27245806543679973,0.2650584383114271,0.46248349625177315,0.003668749999999998,0.003300000000000006,0.0021687499999999975,2
2.0,1.2,12.8,13.2,3.8,3.0,4.0,4.6,8.2,11.6,1.6,1.4,0.5879599344134164,0.24913556542941373,0.16290450015716992,0.00047499999999999696,0.008674999999999985,0.009425000000000008,1
2.2,1.2,16.0,13.6,5.0,4.0,5.2,7.0,8.2,10.6,1.2,2.0,0.5066793079488957,0.260964103204869,0.2323565888462354,0.0011187499999999963,0.012325,0.011074999999999995,0
2.4,0.4,12.4,11.4,4.8,2.6,6.2,5.0,11.4,7.6,1.4,2.2,0.8179736333900859,0.13186760607184295,0.050158760538071306,0.0003500000000000006,0.40641874999999994,8.0192,0
1.2,0.4,13.2,12.8,3.8,3.8,4.8,3.8,11.0,8.2,1.6,2.4,0.4891883991562448,0.2646373353768852,0.24617426546686996,0.0010187500000000016,0.005000000000000009,0.01569999999999999,1
1.4,0.8,12.6,8.8,3.0,3.4,4.4,4.6,7.4,13.6,1.0,2.2,0.5801767436292301,0.2466125951602283,0.1732106612105415,0.0008249999999999965,0.02169999999999995,0.03655,2
0.8,2.4,13.8,9.2,4.4,3.0,3.8,4.8,10.8,12.6,2.2,2.0,0.39532750089303365,0.2768151291553682,0.3278573699515982,0.04291874999999998,0.026268750000000025,0.02802500000000003,1
1.0,0.4,12.8,11.8,3.6,3.6,5.0,5.8,12.6,8.2,2.2,2.4,0.48417500234082866,0.2696714273476519,0.24615357031151944,0.0009187500000000016,0.0031687499999999954,0.00570000000000001,1
1.8,2.2,11.2,17.0,3.2,4.4,5.4,7.8,10.4,9.8,2.8,1.6,0.1269634127375873,0.20006355946528906,0.6729730277971235,0.3798,0.020425000000000033,0.0006187500000000011,2
1.4,1.0,11.6,14.6,4.2,5.0,3.2,5.8,10.0,8.0,2.2,1.4,0.35765351348799646,0.28569480359400157,0.356651682918002,0.006099999999999981,0.010418750000000001,0.005618749999999997,2
1.4,1.2,16.0,10.2,4.6,3.8,6.6,5.0,8.4,9.4,1.6,1.2,0.40613291615606245,0.27386294202776085,0.3200041418161766,0.0017000000000000032,0.0026750000000000046,0.025418750000000014,0
1.4,2.2,19.4,19.2,6.6,7.4,7.2,8.8,10.6,10.4,1.4,1.6,0.31080271567903917,0.2656896906537495,0.4235075936672113,0.004218749999999998,0.00891875,0.0010187499999999964,2
1.2,0.8,11.2,17.6,4.4,6.0,5.4,7.0,7.2,10.8,1.0,2.6,0.32779974161461717,0.2659378126608838,0.406262445724499,0.005418749999999996,0.003300000000000006,0.0009500000000000038,2
1.4,1.0,11.6,13.8,4.6,3.8,4.4,5.2,13.2,12.6,2.2,1.8,0.30233475804624194,0.2847361676525055,0.4129290743012526,0.0030750000000000052,0.0025000000000000044,0.002550000000000007,2
0.6,2.4,11.6,14.6,3.6,6.6,4.6,6.4,9.6,12.0,3.2,1.2,0.10741861821449113,0.19612453777805086,0.696456844007458,0.08391874999999988,0.013424999999999998,0.00034999999999999734,2
2.2,0.8,16.6,12.6,5.6,3.6,7.4,3.8,8.8,11.0,1.8,1.8,0.8321506847799809,0.11958583729305297,0.04826347792696629,6.875000000000013e-05,0.34567499999999973,1.8486750000000005,2
2.2,1.2,17.0,12.4,7.2,3.8,7.2,5.6,10.4,10.0,1.4,2.8,0.7703265349939276,0.14884377146746708,0.08082969353860547,0.00045000000000000086,0.11541874999999999,1.7899187500000004,1
0.6,1.4,11.4,13.2,3.4,5.0,5.0,4.8,9.2,10.8,2.8,1.8,0.35972179054447495,0.2939156520743865,0.3463625573811385,0.003418749999999998,0.0027687499999999882,0.002549999999999989,0
1.6,2.2,15.4,14.4,6.0,5.4,5.2,5.0,8.6,9.8,1.4,1.4,0.38647136692387785,0.27863202275665994,0.33489661031946216,0.002168750000000002,0.006518750000000019,0.00831875,2
0.4,1.0,10.0,15.6,2.6,4.4,4.2,4.6,8.6,12.0,2.4,2.0,0.27656163414875334,0.2702850580545973,0.45315330779664936,0.006075000000000011,0.011875000000000021,1.87499999999992e-05,2
1.2,1.8,12.0,16.0,3.6,4.8,5.6,6.2,10.4,8.2,2.2,1.6,0.3433571384011999,0.27093024201969684,0.38571261957910324,0.006018749999999997,0.006200000000000011,0.0015187499999999954,2
2.0,0.8,8.0,12.8,2.8,2.6,3.8,4.2,12.8,8.6,2.0,1.6,0.42807327134523326,0.29259874179306367,0.27932798686170307,0.000949999999999995,0.0067187499999999825,0.005918750000000016,0
1.4,0.6,14.2,10.8,3.6,3.6,5.8,5.2,11.4,10.4,1.8,2.4,0.47760197279736033,0.26415598356661774,0.25824204363602177,0.0010687500000000018,0.005518749999999998,0.007424999999999994,0
0.8,0.4,11.8,9.4,4.0,2.4,5.4,3.8,9.4,10.6,2.8,3.4,0.5917481112273512,0.24295196164331087,0.16529992712933797,0.0009187499999999955,0.012768750000000044,0.09926875,1
1.4,2.6,11.6,7.8,3.8,3.6,3.0,3.8,11.0,12.8,2.2,1.4,0.38633826781817737,0.30065472144334876,0.31300701073847403,0.0034250000000000027,0.0016687500000000027,0.005418749999999996,0
2.4,1.2,14.4,10.8,5.8,4.0,4.6,4.2,11.4,8.8,1.4,2.6,0.7635551578287019,0.1605128514363519,0.07593199073494618,7.500000000000013e-05,0.010700000000000019,0.4132000000000002,1
0.8,0.4,13.8,10.4,5.4,2.2,4.8,4.4,11.4,9.4,1.4,2.4,0.5885453910580996,0.2448803009740131,0.16657430796788733,0.00016874999999999754,0.020468749999999977,0.08592499999999992,2
0.8,2.0,16.2,15.8,4.8,6.0,5.2,7.2,12.0,10.0,3.2,2.4,0.20530698248438506,0.23913889751783948,0.5555541199977756,0.02776874999999995,0.011300000000000018,0.00031875000000000056,2
2.2,0.8,13.6,11.2,5.8,3.8,5.6,3.8,10.4,13.6,1.2,2.4,0.687085730537923,0.19985984300238327,0.1130544264596938,0.0003687499999999976,0.018450000000000077,0.07116875000000007,0
0.8,1.2,13.4,11.4,3.4,4.0,4.0,6.4,8.2,8.8,1.6,1.4,0.31222265840459945,0.29099437987288873,0.3967829617225118,0.006249999999999989,0.0015187499999999954,0.0013499999999999957,1
1.4,1.6,13.8,15.8,3.8,7.0,3.6,4.8,14.4,8.2,2.4,1.6,0.3456514527852794,0.27044592762221714,0.38390261959250344,0.0037999999999999805,0.0022687499999999947,0.0014249999999999946,1
2.4,1.8,17.6,14.8,5.8,5.8,7.0,6.2,9.8,8.6,2.0,1.2,0.2055153952996854,0.2351096122228401,0.5593749924774746,0.010768750000000018,0.014218750000000035,0.0006687500000000012,0
2.0,2.4,7.6,15.0,3.4,5.0,4.0,6.2,13.8,10.8,1.6,1.8,0.31527835562952056,0.2956958490686808,0.3890257953017986,0.010200000000000018,0.004949999999999989,0.001018750000000007,0
0.6,0.8,9.6,11.6,3.2,4.2,3.2,4.4,13.6,12.0,2.2,3.0,0.1540007281778175,0.20862167610295465,0.6373775957192278,0.04296875,0.027318750000000017,0.0008250000000000015,0
1.0,2.0,10.2,12.4,2.8,3.0,4.0,6.8,10.2,11.4,2.4,2.2,0.26273638680718797,0.27347955326917484,0.4637840599236372,0.0022687499999999947,0.0026750000000000046,0.0018250000000000044,0
1.6,2.2,14.8,14.0,5.6,5.6,4.4,5.6,8.4,9.2,1.2,1.6,0.6510353028582277,0.20132279022423294,0.14764190691753928,7.500000000000013e-05,0.046718749999999934,0.08979999999999996,0
1.2,1.8,10.0,12.6,3.8,4.4,3.8,2.6,9.0,11.4,2.6,2.2,0.3499686642957121,0.2968192176152885,0.35321211808899955,0.0015187499999999954,0.0050499999999999955,0.0045187499999999985,1
0.0,0.8,12.2,13.0,3.6,4.2,5.8,4.8,10.2,10.6,2.4,3.0,0.3912425977025894,0.2899307292952167,0.3188266730021939,0.001168750000000004,0.0024187499999999912,0.009675000000000017,0
1.6,2.6,13.2,18.4,6.6,6.6,4.2,6.6,7.2,10.2,1.4,1.0,0.2004048244109235,0.25980421492293077,0.5397909606661457,0.01316875000000002,0.006018749999999984,0.00045000000000000086,2
0.4,0.6,6.6,15.2,1.4,6.0,3.6,5.6,10.2,12.2,3.6,1.6,0.36472156381916937,0.28298292932419283,0.35229550685663785,0.0008187499999999962,0.002200000000000004,0.0034250000000000027,1
2.0,0.4,16.0,13.6,6.2,3.0,6.4,3.6,10.4,8.4,2.4,1.8,0.8211502605427434,0.1246030678648383,0.05424667159241827,0.0003250000000000006,0.16701875,0.6596750000000002,0
1.4,1.6,11.0,14.4,3.2,3.8,6.0,4.6,9.6,14.8,2.0,2.0,0.5563149223632705,0.2366491341570074,0.20703594347972204,0.0009187500000000016,0.01921875000000005,0.007925000000000001,0
2.0,0.6,13.4,9.6,5.8,2.8,4.8,4.4,10.6,11.8,1.4,3.6,0.6565557547482066,0.19798727941111727,0.14545696584067616,0.0002750000000000005,0.02562500000000005,0.13866874999999998,0
1.8,0.6,12.6,11.2,5.2,4.0,3.6,5.2,11.4,8.8,2.4,2.8,0.42872791740135197,0.28264284924978017,0.2886292333488678,0.0018749999999999865,0.0018750000000000034,0.006074999999999987,2
2.0,2.0,17.4,14.6,6.6,3.6,5.0,7.8,9.4,10.6,1.0,1.8,0.7397406566077299,0.16156337495885537,0.09869596843341474,6.875000000000013e-05,0.05307500000000001,0.19249999999999992,0
1.4,2.0,9.8,9.2,3.2,3.8,4.0,5.4,11.2,12.0,2.6,1.8,0.2722341485989701,0.2816839307142962,0.4460819206867335,0.005518749999999998,0.007675000000000013,0.002968750000000012,1
0.6,1.0,10.0,14.0,4.2,4.4,4.6,5.0,11.6,15.2,3.2,2.8,0.4647352610530584,0.2810981490696203,0.2541665898773214,0.003225000000000007,0.008518749999999999,0.0001687499999999978,1
2.6,0.6,17.6,10.8,6.2,3.6,6.2,3.0,9.6,11.0,1.0,3.2,0.6015228486939457,0.232764783010759,0.16571236829529523,0.0006187499999999965,0.010518750000000007,0.03171875,1
2.4,2.4,17.0,13.0,7.0,4.6,7.0,4.6,9.0,9.4,2.0,1.6,0.7350630307900035,0.16970538833630422,0.09523158087369242,0.0002187500000000004,0.07445000000000009,0.14067500000000013,0
0.2,0.2,14.6,12.0,5.6,2.8,4.8,3.6,11.8,8.0,1.4,1.8,0.424861697538357,0.2965455482041793,0.2785927542574639,0.0010187499999999964,0.006949999999999996,0.0022687499999999947,0
1.4,1.2,12.2,12.6,6.2,4.4,4.2,4.4,8.0,11.8,1.4,2.0,0.5905444498077531,0.23461975066162885,0.174835799530618,0.0006249999999999972,0.004675,0.014825000000000015,0
0.6,1.4,10.0,9.6,3.6,3.4,4.8,3.2,11.6,12.4,3.2,2.4,0.4861531932988771,0.2653896083029336,0.24845719839818917,0.001168750000000002,0.0040750000000000074,0.004550000000000006,1
1.2,1.6,15.6,12.4,5.2,4.6,5.0,4.2,15.2,13.0,2.8,2.8,0.39554406769005523,0.28834893049623256,0.31610700181371226,0.0001687500000000028,0.005518749999999999,0.007968749999999998,0
